"","Age","lx_lost_none","Lx_lost_none","dx_lost_none_to_lost_dad","dx_lost_none_to_lost_mom","dx_lost_none_to_lost_both","dx_lost_none_to_dead","ex_lost_none","lx_lost_dad","Lx_lost_dad","dx_lost_dad_to_lost_both","dx_lost_dad_to_dead","ex_lost_dad","lx_lost_mom","Lx_lost_mom","dx_lost_mom_to_lost_both","dx_lost_mom_to_dead","ex_lost_mom","lx_lost_both","Lx_lost_both","dx_lost_both_to_dead","ex_lost_both"
"1","[0,5)",1e+05,494480.217444725,940.210400746747,376.952285597093,54.1403975485431,619.272727048995,43.270320816322,0,1869.65285856604,4.47200789441872,2.34149918138751,10.7552245501462,0,686.271310974138,8.38574754121259,0.859466347184962,3.4139229562717,0,140.624010734362,0.176113445075829,19.5554912231586
"2","[5,10)",98009.4241890586,486477.237331804,1090.97271760465,465.709520901017,6.92248846306074,53.1254860974669,38.5656500724037,933.396893670941,7033.5851236817,22.8663220710345,0.768098895547386,10.8037985484599,367.707071708696,2768.76087349699,21.8774483122712,0.302361047967903,3.4284074363398,66.8220395390986,462.807296017335,0.0505406228361833,19.6766025787958
"3","[10,15)",96392.6939759924,477005.542095505,1496.6207188983,598.25391377726,19.2704598948125,78.2611105358576,33.6887877785792,2000.73519030901,13400.5818442583,46.5767346241015,2.19860006730976,10.7388843496668,811.236783249474,5304.21381458424,36.2840345405061,0.870249141813715,3.40240371784331,118.437757762629,750.123183152086,0.123070841261674,19.6826902707016
"4","[15,20)",94200.2877728862,463040.928437424,2107.52171360689,913.395538703346,29.6840228813843,270.909958514538,28.9099343032856,3448.58057451589,22265.7463269226,87.9456125431646,13.0269530040842,10.6126693539795,1372.33641334441,8624.75753153202,159.98447863172,5.04606085891832,3.35174906136992,220.445915980787,1653.4114541212,0.967356449363998,19.6912879448293
"5","[20,25)",90878.77653918,442018.567887935,2737.81775094814,1076.83836238032,62.5941950278206,480.830408891712,24.3151844807851,5455.12972257554,34619.5656254598,226.404088377658,37.6593679647494,10.4187515918228,2120.70141255712,13273.3365113757,229.033917529192,14.4388138548518,3.27440947643496,497.092673587692,3586.19403772966,3.90108305577731,19.7322806110681
"6","[25,30)",86520.695821932,415478.170873553,3114.01769896435,1380.96378270476,60.3741080632382,584.362137734091,19.9564365861711,7928.88401718127,49284.5048861586,366.995659438599,69.3177178764631,10.1238114624932,2954.0670435534,18375.8744594743,285.069381930932,25.8453175994649,3.15739926768118,1011.22379146658,7272.33259331452,10.2283973466224,19.80347565541
"7","[30,35)",81380.9780944656,381352.849878863,4125.93031700361,1936.23635616753,85.4351174563772,681.465394436563,15.8457910669567,10606.5883388306,67242.5960600023,739.612245536656,120.160377093088,9.69094816907831,4024.11612672776,24715.6672796149,643.776540514006,44.1661100915222,2.99164799855444,1713.43454355273,13214.4258440198,23.6137580272657,19.8688336355859
"8","[35,40)",74551.9109094015,338779.750878627,5291.3272115976,2259.08323544967,159.910044364756,746.918824707302,12.0506972570134,13872.7460332044,88204.3030332579,1197.8439339215,194.466918949151,9.08368155757055,5272.40983228976,31574.264821536,924.807876753487,69.6128169122713,2.76332160510572,3158.64468903251,23147.1656415791,51.0333150416287,19.910748182927
"9","[40,45)",66094.6715932822,283861.809040953,6336.45442798631,3027.73989130163,230.4616019684,789.140548300432,8.64774191979718,17771.7623919314,110953.008838303,2478.75240424476,308.451209150187,8.26361525642579,6537.07237407367,39244.8221045119,1581.38001758642,109.101257890734,2.46435054538992,5390.17322903062,41739.3365787323,116.036049600054,19.889856101564
"10","[45,50)",55710.8751237254,222310.12499621,6898.19042431868,2925.74576054607,329.265525677792,850.285386443261,5.76406953508434,21321.0132065227,130808.804547741,3840.10590933022,500.313761808886,7.20485034570444,7874.33098989815,44571.2798420551,2454.32847681718,170.474952076153,2.08343802237519,9564.73120323014,70428.7593639948,269.37389771858,19.7265201881785
"11","[50,55)",44707.3880267396,154437.038606145,7403.65659407565,3252.61816898361,564.440776307325,866.240907678645,3.47675038711423,23878.7839597023,141724.0489804,6866.42765209195,794.933455968185,5.93264219459934,8175.27332155088,44363.3294400987,3584.04486871732,248.834936934026,1.64277367494266,15919.0572173368,116868.754848357,655.51953853048,19.3476987691494
"12","[55,60)",32620.4315796944,91973.8164502826,6446.948206538,3112.28940099674,471.8368564887,778.54887686656,1.86195357028291,23621.0794457178,136943.180964283,8654.70835338361,1159.20991265932,4.5288387567079,7595.01168488314,39709.5046981232,4144.38067100245,336.136864564743,1.19724555415061,26278.4509759229,173130.615074812,1465.53281270626,18.6016335209559
"13","[60,65)",21810.8082388044,42104.3995593144,4255.26593288943,2176.78084019554,557.275283318998,521.377821329259,0.877749060733037,20254.1093862129,107197.74781675,10913.4166814462,1327.42727109468,3.13946462679168,6226.78355031269,29765.0380865359,4278.41862529389,368.579789090174,0.789346523102659,38083.8440440914,240392.6817249,2976.77710579058,17.4025539704475
"14","65+",14300.1083610712,33711.6281508612,3813.46315189563,2001.90113900733,950.1599061598,1825.88654269631,0.415263243913244,12268.5313665615,163975.128108829,24120.4392230598,8881.20794436226,2.01986220644234,3756.56597612417,38415.1748532572,7465.69112395186,2080.63966789146,0.473202007736626,50856.1775283599,1262761.89066439,68393.6098391905,15.5548286383766
